商品ID,平均販売数量,総販売数量,販売回数,販売数量標準偏差,商品カテゴリID,利益重視スコア,数量重視スコア,商品利益カテゴリ,商品数量カテゴリ
8000016,1.0838033843674455,1345.0,1241,0.3075454962747129,800,0.2167606768734891,269.0,低利益,低数量
8000017,1.0819672131147542,792.0,732,0.2983813313466341,800,0.21639344262295085,158.4,低利益,低数量
8000018,1.4363057324840764,451.0,314,0.6524128591749812,800,0.2872611464968153,90.2,低利益,低数量
8000019,1.5193621867881548,667.0,439,0.688432508161057,800,0.303872437357631,133.4,中利益,低数量
8000020,1.0275862068965518,149.0,145,0.16435173942758735,800,0.20551724137931038,29.8,低利益,低数量
8000021,1.0,12.0,12,0.0,800,0.2,2.4000000000000004,低利益,低数量
8000022,1.32,33.0,25,0.5567764362830023,800,0.264,6.6000000000000005,低利益,低数量
8000023,1.3243243243243243,49.0,37,0.4745789978762495,800,0.2648648648648649,9.8,低利益,低数量
8000024,1.2285714285714286,43.0,35,0.49024089430991113,800,0.24571428571428575,8.6,低利益,低数量
8000025,1.3714285714285714,48.0,35,0.5469549011258115,800,0.2742857142857143,9.600000000000001,低利益,低数量
8000026,1.6428571428571428,69.0,42,0.7593780693862632,800,0.32857142857142857,13.8,中利益,低数量
8000027,1.5098039215686274,77.0,51,0.7313699206176815,800,0.3019607843137255,15.4,中利益,低数量
8000028,1.0880503144654088,173.0,159,0.3057186552806508,800,0.21761006289308177,34.6,低利益,低数量
8000029,1.0,22.0,22,0.0,800,0.2,4.4,低利益,低数量
8000030,1.15625,37.0,32,0.36890203262847354,800,0.23125,7.4,低利益,低数量
8000031,3.0,3.0,1,,800,0.6000000000000001,0.6000000000000001,最高利益,低数量
8000032,1.2222222222222223,11.0,9,0.4409585518440985,800,0.24444444444444446,2.2,低利益,低数量
8000033,1.0,6.0,6,0.0,800,0.2,1.2000000000000002,低利益,低数量
8000034,1.0,2.0,2,0.0,800,0.2,0.4,低利益,低数量
8000035,1.0,5.0,5,0.0,800,0.2,1.0,低利益,低数量
8000036,2.0,2.0,1,,800,0.4,0.4,中利益,低数量
8000037,1.0,1.0,1,,800,0.2,0.2,低利益,低数量
8000038,1.569682151589242,642.0,409,0.7246771740353828,800,0.31393643031784846,128.4,中利益,低数量
8000039,1.4420946626384692,1432.0,993,0.6651767615412219,800,0.28841893252769385,286.40000000000003,低利益,低数量
8000040,1.0,4.0,4,0.0,800,0.2,0.8,低利益,低数量
8000041,1.4062927496580027,1028.0,731,0.6456716300924678,800,0.28125854993160054,205.60000000000002,低利益,低数量
8000042,1.145985401459854,157.0,137,0.37456142952952043,800,0.22919708029197083,31.400000000000002,低利益,低数量
8000043,1.3266022827041264,1511.0,1139,0.565952508172027,800,0.2653204565408253,302.2,低利益,中数量
8000044,1.4668218859138533,1260.0,859,0.6722994183140698,800,0.2933643771827707,252.0,低利益,低数量
8000045,1.0337078651685394,92.0,89,0.18149869785703646,800,0.20674157303370788,18.400000000000002,低利益,低数量
8000046,1.0,2.0,2,0.0,800,0.2,0.4,低利益,低数量
8000047,1.0,1.0,1,,800,0.2,0.2,低利益,低数量
8000048,1.534983853606028,1426.0,929,0.7185301573514475,800,0.3069967707212056,285.2,中利益,低数量
8000049,1.0714285714285714,60.0,56,0.259870097418821,800,0.2142857142857143,12.0,低利益,低数量
8000050,1.0210526315789474,97.0,95,0.1443214031708876,800,0.2042105263157895,19.400000000000002,低利益,低数量
8000051,1.0,30.0,30,0.0,800,0.2,6.0,低利益,低数量
8000052,1.0198019801980198,103.0,101,0.1400141435571407,800,0.20396039603960398,20.6,低利益,低数量
8000053,1.0308641975308641,167.0,162,0.17348597975009086,800,0.20617283950617282,33.4,低利益,低数量
8000054,1.035294117647059,264.0,255,0.18488507753303282,800,0.2070588235294118,52.800000000000004,低利益,低数量
8000055,1.3788819875776397,444.0,322,0.640717076659048,800,0.27577639751552796,88.80000000000001,低利益,低数量
8000056,1.495,598.0,400,0.7008587643161758,800,0.29900000000000004,119.60000000000001,低利益,低数量
8000057,1.0,23.0,23,0.0,800,0.2,4.6000000000000005,低利益,低数量
8000058,1.0158730158730158,64.0,63,0.1259881576697424,800,0.20317460317460317,12.8,低利益,低数量
8000059,1.0,39.0,39,0.0,800,0.2,7.800000000000001,低利益,低数量
8000060,1.28,32.0,25,0.6137317546507324,800,0.256,6.4,低利益,低数量
8000061,1.0,18.0,18,0.0,800,0.2,3.6,低利益,低数量
8000062,1.0,4.0,4,0.0,800,0.2,0.8,低利益,低数量
8000063,1.2,12.0,10,0.4216370213557839,800,0.24,2.4000000000000004,低利益,低数量
8000064,1.0,2.0,2,0.0,800,0.2,0.4,低利益,低数量
8000065,1.0,3.0,3,0.0,800,0.2,0.6000000000000001,低利益,低数量
8000066,1.0909090909090908,12.0,11,0.30151134457776363,800,0.21818181818181817,2.4000000000000004,低利益,低数量
8000067,1.4310344827586208,249.0,174,0.6114155554637334,800,0.28620689655172415,49.800000000000004,低利益,低数量
8000068,1.5732484076433122,247.0,157,0.699851830985664,800,0.31464968152866246,49.400000000000006,中利益,低数量
8000069,1.0,7.0,7,0.0,800,0.2,1.4000000000000001,低利益,低数量
8100001,1.1293272370999348,1729.0,1531,0.3914053838991454,810,0.22586544741998696,345.8,低利益,中数量
8100002,1.0416666666666667,100.0,96,0.20087527770480482,810,0.20833333333333337,20.0,低利益,低数量
8100003,1.0476190476190477,66.0,63,0.2146693953705459,810,0.20952380952380956,13.200000000000001,低利益,低数量
8100004,1.035294117647059,88.0,85,0.18561729852738687,810,0.2070588235294118,17.6,低利益,低数量
8100005,1.1147540983606556,68.0,61,0.36961063547728634,810,0.22295081967213115,13.600000000000001,低利益,低数量
8100006,1.0292682926829269,211.0,205,0.1689702120734575,810,0.20585365853658538,42.2,低利益,低数量
8100007,1.0437158469945356,191.0,183,0.2302682766969593,810,0.20874316939890714,38.2,低利益,低数量
8100008,1.1774193548387097,73.0,62,0.38514181115689883,810,0.23548387096774195,14.600000000000001,低利益,低数量
8100009,1.007936507936508,127.0,126,0.08908708063747477,810,0.2015873015873016,25.400000000000002,低利益,低数量
8100010,1.0179640718562875,170.0,167,0.13322025842794807,810,0.2035928143712575,34.0,低利益,低数量
8100011,1.0077519379844961,130.0,129,0.08804509063256238,810,0.20155038759689925,26.0,低利益,低数量
8100012,1.0,44.0,44,0.0,810,0.2,8.8,低利益,低数量
8100013,1.0222222222222221,46.0,45,0.14907119849998596,810,0.20444444444444443,9.200000000000001,低利益,低数量
8100014,1.0087719298245614,115.0,114,0.09365858115816939,810,0.2017543859649123,23.0,低利益,低数量
8100015,1.029126213592233,106.0,103,0.16898257710466583,810,0.2058252427184466,21.200000000000003,低利益,低数量
8100016,1.0066666666666666,151.0,150,0.08164965809277258,810,0.20133333333333334,30.200000000000003,低利益,低数量
8100017,1.0261780104712042,196.0,191,0.16008402312936823,810,0.20523560209424085,39.2,低利益,低数量
8100018,1.0,8.0,8,0.0,810,0.2,1.6,低利益,低数量
8100019,1.0,45.0,45,0.0,810,0.2,9.0,低利益,低数量
8100020,1.1144578313253013,185.0,166,0.3719343474554166,810,0.22289156626506026,37.0,低利益,低数量
8100021,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100022,1.0,7.0,7,0.0,810,0.2,1.4000000000000001,低利益,低数量
8100023,1.0,17.0,17,0.0,810,0.2,3.4000000000000004,低利益,低数量
8100024,1.0158730158730158,128.0,126,0.12548319308190933,810,0.20317460317460317,25.6,低利益,低数量
8100025,1.048780487804878,86.0,82,0.2167344067548206,810,0.20975609756097563,17.2,低利益,低数量
8100026,1.0,66.0,66,0.0,810,0.2,13.200000000000001,低利益,低数量
8100027,1.0,10.0,10,0.0,810,0.2,2.0,低利益,低数量
8100028,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100029,1.0,104.0,104,0.0,810,0.2,20.8,低利益,低数量
8100030,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100031,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100032,1.0,20.0,20,0.0,810,0.2,4.0,低利益,低数量
8100033,1.0,15.0,15,0.0,810,0.2,3.0,低利益,低数量
8100034,1.0141843971631206,143.0,141,0.11867215360195857,810,0.20283687943262413,28.6,低利益,低数量
8100035,1.0406976744186047,179.0,172,0.19816580391811614,810,0.20813953488372094,35.800000000000004,低利益,低数量
8100036,1.0,24.0,24,0.0,810,0.2,4.800000000000001,低利益,低数量
8100037,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100038,2.0,2.0,1,,810,0.4,0.4,中利益,低数量
8100039,2.0,2.0,1,,810,0.4,0.4,中利益,低数量
8100040,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100041,2.0,2.0,1,,810,0.4,0.4,中利益,低数量
8100042,2.0,4.0,2,0.0,810,0.4,0.8,中利益,低数量
8100043,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100045,1.0,12.0,12,0.0,810,0.2,2.4000000000000004,低利益,低数量
8100046,1.0,3.0,3,0.0,810,0.2,0.6000000000000001,低利益,低数量
8100047,1.0,20.0,20,0.0,810,0.2,4.0,低利益,低数量
8100048,1.0,29.0,29,0.0,810,0.2,5.800000000000001,低利益,低数量
8100049,1.2260061919504643,396.0,323,0.5301515896760801,810,0.2452012383900929,79.2,低利益,低数量
8100050,1.185483870967742,588.0,496,0.4647916528374942,810,0.2370967741935484,117.60000000000001,低利益,低数量
8100051,1.0,27.0,27,0.0,810,0.2,5.4,低利益,低数量
8100052,1.0846153846153845,141.0,130,0.30587567481519246,810,0.2169230769230769,28.200000000000003,低利益,低数量
8100053,1.0317460317460319,130.0,126,0.17602308650892068,810,0.2063492063492064,26.0,低利益,低数量
8100054,1.15,253.0,220,0.4168264533801122,810,0.22999999999999998,50.6,低利益,低数量
8100055,1.1239669421487604,136.0,121,0.35520529120224503,810,0.22479338842975208,27.200000000000003,低利益,低数量
8100056,1.1690821256038648,242.0,207,0.4242762289657092,810,0.23381642512077297,48.400000000000006,低利益,低数量
8100057,1.0,35.0,35,0.0,810,0.2,7.0,低利益,低数量
8100058,1.108433734939759,92.0,83,0.34963563587321217,810,0.22168674698795182,18.400000000000002,低利益,低数量
8100059,1.0,17.0,17,0.0,810,0.2,3.4000000000000004,低利益,低数量
8100060,2.0,8.0,4,0.816496580927726,810,0.4,1.6,中利益,低数量
8100061,1.3333333333333333,4.0,3,0.5773502691896257,810,0.26666666666666666,0.8,低利益,低数量
8100062,1.0,6.0,6,0.0,810,0.2,1.2000000000000002,低利益,低数量
8100063,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100064,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100065,1.0,3.0,3,0.0,810,0.2,0.6000000000000001,低利益,低数量
8100066,1.082191780821918,79.0,73,0.27655744116700276,810,0.2164383561643836,15.8,低利益,低数量
8100067,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100068,1.2265193370165746,222.0,181,0.5148500708529967,810,0.24530386740331492,44.400000000000006,低利益,低数量
8100069,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100070,1.0649350649350648,82.0,77,0.2480270750109402,810,0.21298701298701297,16.400000000000002,低利益,低数量
8100071,1.0714285714285714,15.0,14,0.2672612419124244,810,0.2142857142857143,3.0,低利益,低数量
8100072,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100073,1.0,28.0,28,0.0,810,0.2,5.6000000000000005,低利益,低数量
8100074,1.0,7.0,7,0.0,810,0.2,1.4000000000000001,低利益,低数量
8100075,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100076,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100077,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100078,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100079,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100080,1.0806451612903225,67.0,62,0.2745122110081744,810,0.2161290322580645,13.4,低利益,低数量
8100081,1.0928571428571427,153.0,140,0.3370722137565511,810,0.21857142857142856,30.6,低利益,低数量
8100082,1.1126760563380282,79.0,71,0.3605272240423099,810,0.22253521126760567,15.8,低利益,低数量
8100083,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100084,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100085,1.0,12.0,12,0.0,810,0.2,2.4000000000000004,低利益,低数量
8100086,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100087,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100088,1.0,3.0,3,0.0,810,0.2,0.6000000000000001,低利益,低数量
8100089,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100090,1.0836820083682008,518.0,478,0.31937018624177954,810,0.21673640167364017,103.60000000000001,低利益,低数量
8100091,1.0869565217391304,375.0,345,0.33839267968188264,810,0.21739130434782608,75.0,低利益,低数量
8100092,1.0,5.0,5,0.0,810,0.2,1.0,低利益,低数量
8100093,1.0,15.0,15,0.0,810,0.2,3.0,低利益,低数量
8100094,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100095,1.05,21.0,20,0.22360679774997896,810,0.21000000000000002,4.2,低利益,低数量
8100096,1.0337078651685394,92.0,89,0.18149869785703648,810,0.20674157303370788,18.400000000000002,低利益,低数量
8100097,1.0217391304347827,47.0,46,0.14744195615489716,810,0.20434782608695656,9.4,低利益,低数量
8100098,1.078125,69.0,64,0.32389923477173316,810,0.215625,13.8,低利益,低数量
8100099,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100100,1.0,5.0,5,0.0,810,0.2,1.0,低利益,低数量
8100101,1.048780487804878,43.0,41,0.21808478995509087,810,0.20975609756097563,8.6,低利益,低数量
8100102,1.0,28.0,28,0.0,810,0.2,5.6000000000000005,低利益,低数量
8100103,1.0208333333333333,98.0,96,0.14357588616379593,810,0.20416666666666666,19.6,低利益,低数量
8100104,1.0394736842105263,79.0,76,0.19601288894248498,810,0.20789473684210527,15.8,低利益,低数量
8100105,1.0454545454545454,92.0,88,0.20949259494173822,810,0.2090909090909091,18.400000000000002,低利益,低数量
8100106,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100107,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100108,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100109,1.0442477876106195,118.0,113,0.20656115191794608,810,0.20884955752212392,23.6,低利益,低数量
8100110,1.0272727272727273,113.0,110,0.16362246257329338,810,0.20545454545454547,22.6,低利益,低数量
8100111,1.0789473684210527,41.0,38,0.27327631273309394,810,0.21578947368421053,8.200000000000001,低利益,低数量
8100112,1.0736842105263158,102.0,95,0.3004289579760804,810,0.21473684210526317,20.400000000000002,低利益,低数量
8100113,1.0740740740740742,58.0,54,0.2643505285727147,810,0.21481481481481485,11.600000000000001,低利益,低数量
8100114,1.1176470588235294,76.0,68,0.3245852354403189,810,0.2235294117647059,15.200000000000001,低利益,低数量
8100115,1.0,5.0,5,0.0,810,0.2,1.0,低利益,低数量
8100116,1.1774193548387097,73.0,62,0.4625018758805413,810,0.23548387096774195,14.600000000000001,低利益,低数量
8100117,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100118,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100119,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100120,1.0,26.0,26,0.0,810,0.2,5.2,低利益,低数量
8100121,1.0740740740740742,58.0,54,0.2643505285727147,810,0.21481481481481485,11.600000000000001,低利益,低数量
8100122,1.1666666666666667,7.0,6,0.408248290463863,810,0.23333333333333336,1.4000000000000001,低利益,低数量
8100123,1.3333333333333333,8.0,6,0.816496580927726,810,0.26666666666666666,1.6,低利益,低数量
8100124,1.0,3.0,3,0.0,810,0.2,0.6000000000000001,低利益,低数量
8100125,2.0,4.0,2,0.0,810,0.4,0.8,中利益,低数量
8100126,1.0,1.0,1,,810,0.2,0.2,低利益,低数量
8100127,1.0,2.0,2,0.0,810,0.2,0.4,低利益,低数量
8100128,1.5,3.0,2,0.7071067811865476,810,0.30000000000000004,0.6000000000000001,低利益,低数量
8100129,1.5,6.0,4,0.5773502691896257,810,0.30000000000000004,1.2000000000000002,低利益,低数量
8200001,1.040590405904059,282.0,271,0.2156257520442524,820,0.2081180811808118,56.400000000000006,低利益,低数量
8200002,1.0377358490566038,220.0,212,0.19100771934907365,820,0.20754716981132076,44.0,低利益,低数量
8200003,1.0303030303030303,170.0,165,0.20435032163952152,820,0.20606060606060606,34.0,低利益,低数量
8200004,1.0597014925373134,71.0,67,0.23872115183006282,820,0.21194029850746268,14.200000000000001,低利益,低数量
8200005,1.090497737556561,241.0,221,0.31759068317617994,820,0.21809954751131222,48.2,低利益,低数量
8200006,1.1302521008403361,269.0,238,0.38408302149487294,820,0.22605042016806723,53.800000000000004,低利益,低数量
8200007,1.0,6.0,6,0.0,820,0.2,1.2000000000000002,低利益,低数量
8200008,1.1045197740112995,391.0,354,0.36540469381144913,820,0.2209039548022599,78.2,低利益,低数量
8200009,1.082051282051282,211.0,195,0.326550066314805,820,0.2164102564102564,42.2,低利益,低数量
8200010,1.0698924731182795,199.0,186,0.2759886195211715,820,0.21397849462365592,39.800000000000004,低利益,低数量
8200011,1.025,82.0,80,0.15710997518871134,820,0.205,16.400000000000002,低利益,低数量
8200012,1.021978021978022,93.0,91,0.14742395237484895,820,0.2043956043956044,18.6,低利益,低数量
8200013,1.0,76.0,76,0.0,820,0.2,15.200000000000001,低利益,低数量
8200014,1.0529801324503312,159.0,151,0.2247392406085677,820,0.21059602649006626,31.8,低利益,低数量
8200015,1.2151394422310757,915.0,753,0.4961921630889176,820,0.24302788844621515,183.0,低利益,低数量
8200016,1.0,61.0,61,0.0,820,0.2,12.200000000000001,低利益,低数量
8200017,1.0621761658031088,205.0,193,0.2818640150332054,820,0.21243523316062177,41.0,低利益,低数量
8200018,1.0,10.0,10,0.0,820,0.2,2.0,低利益,低数量
8200019,1.011764705882353,86.0,85,0.10846522890932807,820,0.2023529411764706,17.2,低利益,低数量
8200020,1.049645390070922,148.0,141,0.24860298626961058,820,0.2099290780141844,29.6,低利益,低数量
8200021,1.1,11.0,10,0.31622776601683794,820,0.22000000000000003,2.2,低利益,低数量
8200022,1.0,4.0,4,0.0,820,0.2,0.8,低利益,低数量
8200023,1.0,2.0,2,0.0,820,0.2,0.4,低利益,低数量
8200024,1.0,7.0,7,0.0,820,0.2,1.4000000000000001,低利益,低数量
8200025,1.0,2.0,2,0.0,820,0.2,0.4,低利益,低数量
8200026,1.0,3.0,3,0.0,820,0.2,0.6000000000000001,低利益,低数量
8200027,1.0,2.0,2,0.0,820,0.2,0.4,低利益,低数量
8200028,1.0,1.0,1,,820,0.2,0.2,低利益,低数量
8200029,1.0,3.0,3,0.0,820,0.2,0.6000000000000001,低利益,低数量
8200030,1.0,1.0,1,,820,0.2,0.2,低利益,低数量
8200031,1.0,2.0,2,0.0,820,0.2,0.4,低利益,低数量
8200032,1.0,2.0,2,0.0,820,0.2,0.4,低利益,低数量
8200033,1.44375,924.0,640,0.6547945239115867,820,0.28875,184.8,低利益,低数量
8200034,1.0,4.0,4,0.0,820,0.2,0.8,低利益,低数量
8200035,1.1070663811563168,517.0,467,0.3424435072678746,820,0.2214132762312634,103.4,低利益,低数量
8200036,1.117117117117117,124.0,111,0.3230181176663383,820,0.22342342342342342,24.8,低利益,低数量
8200037,1.054054054054054,39.0,37,0.22924343513512566,820,0.2108108108108108,7.800000000000001,低利益,低数量
8200038,1.0,1.0,1,,820,0.2,0.2,低利益,低数量
8200039,1.0,1.0,1,,820,0.2,0.2,低利益,低数量
8200040,1.0333333333333334,31.0,30,0.18257418583505539,820,0.2066666666666667,6.2,低利益,低数量
8200041,1.0267857142857142,115.0,112,0.16218227031056387,820,0.20535714285714285,23.0,低利益,低数量
8200042,1.018348623853211,111.0,109,0.13482851771010282,820,0.20366972477064219,22.200000000000003,低利益,低数量
8200043,1.0260869565217392,118.0,115,0.2077814964499288,820,0.20521739130434785,23.6,低利益,低数量
8200044,1.0820189274447949,686.0,634,0.2967305142067581,820,0.216403785488959,137.20000000000002,低利益,低数量
8200045,1.0502793296089385,188.0,179,0.26550234381326016,820,0.2100558659217877,37.6,低利益,低数量
8200046,1.0384615384615385,54.0,52,0.19418390934515437,820,0.20769230769230773,10.8,低利益,低数量
8200047,1.0,14.0,14,0.0,820,0.2,2.8000000000000003,低利益,低数量
8200048,1.032258064516129,32.0,31,0.1796053020267749,820,0.2064516129032258,6.4,低利益,低数量
8200049,1.0869565217391304,25.0,23,0.28810406552003043,820,0.21739130434782608,5.0,低利益,低数量
8200050,1.1428571428571428,64.0,56,0.40129659983478694,820,0.22857142857142856,12.8,低利益,低数量
8200051,1.0576923076923077,165.0,156,0.26003435543205206,820,0.21153846153846156,33.0,低利益,低数量
8200052,1.2384615384615385,161.0,130,0.5399374950021925,820,0.2476923076923077,32.2,低利益,低数量
8200053,1.1,33.0,30,0.40257789993644866,820,0.22000000000000003,6.6000000000000005,低利益,低数量
8200054,1.0789473684210527,41.0,38,0.3587952022464205,820,0.21578947368421053,8.200000000000001,低利益,低数量
8200055,1.0,18.0,18,0.0,820,0.2,3.6,低利益,低数量
8200056,1.0,7.0,7,0.0,820,0.2,1.4000000000000001,低利益,低数量
8200057,1.0655737704918034,65.0,61,0.24958982745138694,820,0.21311475409836067,13.0,低利益,低数量
8200058,1.2109375,155.0,128,0.46367827140171103,820,0.2421875,31.0,低利益,低数量
8200059,1.0,44.0,44,0.0,820,0.2,8.8,低利益,低数量
8200060,3.0,6.0,2,0.0,820,0.6000000000000001,1.2000000000000002,最高利益,低数量
8200061,1.071278825995807,511.0,477,0.2955429411708724,820,0.21425576519916142,102.2,低利益,低数量
8200062,1.2,174.0,145,0.46547466812563126,820,0.24,34.800000000000004,低利益,低数量
8200063,1.2156862745098038,62.0,51,0.5408780080645202,820,0.24313725490196078,12.4,低利益,低数量
8200064,1.054054054054054,39.0,37,0.22924343513512566,820,0.2108108108108108,7.800000000000001,低利益,低数量
8200065,1.0,36.0,36,0.0,820,0.2,7.2,低利益,低数量
8200066,1.0,15.0,15,0.0,820,0.2,3.0,低利益,低数量
8200067,1.0786516853932584,96.0,89,0.2707195421096928,820,0.2157303370786517,19.200000000000003,低利益,低数量
8200068,1.05,273.0,260,0.2512516927851693,820,0.21000000000000002,54.6,低利益,低数量
8200069,1.0,1.0,1,,820,0.2,0.2,低利益,低数量
8200070,1.0687022900763359,140.0,131,0.3086157604693899,820,0.2137404580152672,28.0,低利益,低数量
8200071,1.0303030303030303,136.0,132,0.2118401363045393,820,0.20606060606060606,27.200000000000003,低利益,低数量
8200072,1.0758620689655172,156.0,145,0.2656950690769415,820,0.21517241379310345,31.200000000000003,低利益,低数量
8200073,1.0866141732283465,138.0,127,0.3568740395643617,820,0.21732283464566932,27.6,低利益,低数量
8200074,1.0387596899224807,134.0,129,0.1937742232919619,820,0.20775193798449615,26.8,低利益,低数量
8200075,1.4595959595959596,289.0,198,0.7095317955649362,820,0.2919191919191919,57.800000000000004,低利益,低数量
8200076,1.3076923076923077,17.0,13,0.6304251719561152,820,0.26153846153846155,3.4000000000000004,低利益,低数量
8200077,1.2,30.0,25,0.4999999999999999,820,0.24,6.0,低利益,低数量
8200078,1.5,3.0,2,0.7071067811865476,820,0.30000000000000004,0.6000000000000001,低利益,低数量
8200079,1.5,12.0,8,0.7559289460184544,820,0.30000000000000004,2.4000000000000004,低利益,低数量
8200080,1.1538461538461537,15.0,13,0.3755338080994054,820,0.23076923076923075,3.0,低利益,低数量
8200081,1.1818181818181819,26.0,22,0.5010810823432181,820,0.2363636363636364,5.2,低利益,低数量
8200082,2.0,4.0,2,0.0,820,0.4,0.8,中利益,低数量
8200083,2.0,6.0,3,1.0,820,0.4,1.2000000000000002,中利益,低数量
8200084,1.6666666666666667,5.0,3,0.5773502691896257,820,0.33333333333333337,1.0,中利益,低数量
8200085,1.6666666666666667,10.0,6,1.0327955589886444,820,0.33333333333333337,2.0,中利益,低数量
9000001,1.0,101.0,101,0.0,900,0.2,20.200000000000003,低利益,低数量
9000002,1.0679886685552409,1131.0,1059,0.28026590105970406,900,0.21359773371104818,226.20000000000002,低利益,低数量
9000003,1.0357142857142858,58.0,56,0.1872563351797078,900,0.20714285714285718,11.600000000000001,低利益,低数量
9000004,1.0467980295566504,425.0,406,0.21146658632490922,900,0.20935960591133007,85.0,低利益,低数量
9000005,1.048417132216015,563.0,537,0.2233611732951595,900,0.209683426443203,112.60000000000001,低利益,低数量
9000006,1.0512422360248448,1354.0,1288,0.23753789608486886,900,0.21024844720496896,270.8,低利益,低数量
9000007,1.0,75.0,75,0.0,900,0.2,15.0,低利益,低数量
9000008,1.08003300330033,1309.0,1212,0.3003394703056991,900,0.21600660066006602,261.8,低利益,低数量
9000009,1.0710987996306556,2320.0,2166,0.2693339529745299,900,0.21421975992613113,464.0,低利益,中数量
9000010,1.0748768472906405,1091.0,1015,0.27789955971866115,900,0.21497536945812812,218.20000000000002,低利益,低数量
9000011,1.1164492523067133,3509.0,3143,0.3529360229565181,900,0.22328985046134267,701.8000000000001,低利益,高数量
9000012,1.0338983050847457,244.0,236,0.18135205633667514,900,0.20677966101694914,48.800000000000004,低利益,低数量
9000013,1.2584844258484427,2707.0,2151,0.5213054540144775,900,0.2516968851696885,541.4,低利益,中数量
9000014,1.0,38.0,38,0.0,900,0.2,7.6000000000000005,低利益,低数量
9000015,1.0,57.0,57,0.0,900,0.2,11.4,低利益,低数量
9000016,1.0133333333333334,76.0,75,0.11547005383792512,900,0.2026666666666667,15.200000000000001,低利益,低数量
9000017,1.0402144772117963,388.0,373,0.20994611982770037,900,0.20804289544235927,77.60000000000001,低利益,低数量
9000018,1.0275229357798166,224.0,218,0.163977945933689,900,0.20550458715596331,44.800000000000004,低利益,低数量
9000019,1.1887344550109729,1625.0,1367,0.4602075655318416,900,0.2377468910021946,325.0,低利益,中数量
9000020,1.1189104243059194,2136.0,1909,0.36772811890757295,900,0.2237820848611839,427.20000000000005,低利益,中数量
9000021,1.110989611809732,2032.0,1829,0.35042105714138794,900,0.2221979223619464,406.40000000000003,低利益,中数量
9000022,1.0566037735849056,336.0,318,0.2446985660985764,900,0.21132075471698114,67.2,低利益,低数量
9000023,1.025,41.0,40,0.158113883008419,900,0.205,8.200000000000001,低利益,低数量
9000024,1.0,10.0,10,0.0,900,0.2,2.0,低利益,低数量
9000025,1.0227272727272727,45.0,44,0.15075567228888184,900,0.20454545454545456,9.0,低利益,低数量
9000026,1.0,48.0,48,0.0,900,0.2,9.600000000000001,低利益,低数量
9000027,1.0499040307101728,547.0,521,0.2349406439013885,900,0.20998080614203457,109.4,低利益,低数量
9000028,1.0,63.0,63,0.0,900,0.2,12.600000000000001,低利益,低数量
9000029,1.077319587628866,209.0,194,0.32062282479595866,900,0.2154639175257732,41.800000000000004,低利益,低数量
9000030,1.1075837742504409,628.0,567,0.35277143465321065,900,0.22151675485008818,125.60000000000001,低利益,低数量
9000031,1.0526315789473684,20.0,19,0.22941573387056174,900,0.21052631578947367,4.0,低利益,低数量
9000032,1.0225225225225225,227.0,222,0.14871070928501257,900,0.20450450450450453,45.400000000000006,低利益,低数量
9000033,1.0827453495830661,1688.0,1559,0.29143292781443875,900,0.21654906991661324,337.6,低利益,中数量
9000034,1.0,6.0,6,0.0,900,0.2,1.2000000000000002,低利益,低数量
9000035,1.0298507462686568,69.0,67,0.17145979772029107,900,0.20597014925373136,13.8,低利益,低数量
9000036,1.0311804008908685,463.0,449,0.18638642167938635,900,0.20623608017817371,92.60000000000001,低利益,低数量
9000037,1.0760233918128654,552.0,513,0.2725569311203704,900,0.2152046783625731,110.4,低利益,低数量
